B Y 2 Y 2 L Y G B R 
R B Y R L 5 G Y B Y 
R 1 G B G 3 R 1 Y G 
1 B R G G R B B G L 
R Y L L R L B R B Y 
2 L L R 4 G 5 L 4 R 
Y 1 G G Y R L R R B 
Y 2 B G 2 R R R B 1 
Y R R G Y 3 B Y L R 
4 B 3 R B R L L G Y 
B R R B R Y Y Y L R 
B G G L L Y R B L 5 
B G B R Y R Y R G Y 
B Y 2 B R R B Y G G 
3 B B R G L L L 2 R 
B R B L L G B G G 1 
L L R Y 4 R 5 L 4 L 
G Y Y L G Y L L Y B 
Y R L B 3 B B R R Y 
L L L Y R 3 B G B G 
G Y B Y Y Y L 2 R L 
2 L B Y R G L R B L 
B G G R Y G L Y R L 
R L 5 L B B R L B R 
G B L L R L Y G Y 5 
1 R R B R G G 1 R L 
G L G L L 1 R 1 3 R 
R B R R G R B 2 R L 
L 1 G L B R L Y G G 
Y G G L L L B R L Y 
L R B B R 2 R G B L 
G L 1 B B L L L G L 
R B R G B R 4 L R Y 
B R Y R L R R R B B 
Y G G R 2 5 3 L G G 
B B R B B R R 1 Y 5 
Y G B Y B L 2 Y B R 
Y L G R G Y Y L R B 
L L 3 4 L L G R G L 
G G L Y B 5 Y L R Y 
L G L Y B 1 Y L B R 
R G B R R 1 L 2 B L 
B B B L 4 B L G Y 2 
R L Y B B 4 L G Y Y 
G Y L G B 3 R B L Y 
R L L B 5 L Y Y Y 2 
B L L G L R Y R B 1 
L B L Y Y B L Y Y B 
Y Y L G Y R R 2 L G 
2 L G L Y B G B Y B 
B Y R Y B B L G 3 L 
B B R L L G B B Y B 
B G G B L Y Y G B G 
L L G Y 2 B Y R 5 Y 
L Y B G G G R G L R 
B Y L L Y L G G Y R 
B R G R Y Y Y Y G B 
G B Y B R B L G L B 
Y R G 1 R B Y B 3 3 
B R Y G 3 Y Y G R 3 
2 R R Y R L G G G Y 
R 2 G B 1 G R L R L 
L B B R B G 1 2 Y Y 
Y R R B R Y Y 1 R Y 
B L G G G G B R Y R 
L 3 Y 5 R R 5 B B R 
G L B R G Y G G G R 
G Y Y 1 3 G Y B B B 
G Y R R R Y B 4 R B 
G R L Y G L Y G B B 
R B R L R L G 3 R R 
B Y G L R Y B 5 R R 
G R L L Y Y R L Y L 
B G L Y 5 4 L Y Y R 
2 2 R Y G G B R L R 
Y Y Y G B L L R Y L 
B G Y L B G G Y B R 
G B B 2 2 Y B 5 B G 
B R G R L 1 2 L L G 
G G R Y R R 2 L Y L 
G R Y R Y G 3 L 4 L 
Y G L G R B G B 4 Y 
G G Y 1 R R Y L R 5 
B L L L 1 B R R B R 
B B 4 L Y R R B G L 
R Y R B R R L Y Y Y 
G Y Y G Y B L R Y B 
R R G Y Y R Y B B R 
Y Y Y L R L R R Y B 
L R B Y B Y L 1 1 G 
G Y L G L B B G R Y 
Y B B G 2 L G L G Y 
3 R Y L B 2 Y R R B 
Y R B R R B Y L L Y 
B B L R G R G B L L 
Y L Y G G Y B Y Y 2 
R 3 Y L R Y Y B R 5 
R R G B R R G Y Y R 
B L G B G R B G Y Y 
B Y L G Y B L Y L B 
Y 5 L B L 1 G Y L G 
Y G G B R L Y Y B Y 
G B B L L R Y L G 1 
L B 1 R Y R L B 4 R 
Y Y L R Y G 2 3 L 3 
G L L B G 3 Y R B L 
B L R R L Y 1 L 5 Y 
B R 3 Y R Y Y G B L 
4 B B G L R B B B 3 
L 2 Y G R G B B 1 G 
R R B R L R 3 L G G 
R G R G R B 2 G L B 
G B L R R R G Y G R 
L G G B R 3 B Y R B 
Y L Y 3 Y B B 1 R 3 
Y Y R Y 3 3 R R R B 
B 3 G Y B G G G 3 G 
L G Y Y L B Y G B Y 
G R Y G G 1 G L Y G 
Y G G B R Y L L L B 
L R B B 1 Y L G G R 
L L R B B R G Y Y Y 
L Y L B R G R R G B 
Y B Y 2 Y 1 G B R G 
G B G B 3 R 2 G R L 
R B R G G 3 Y G L L 
G R R R Y 3 R L 1 Y 
B Y R Y R Y B B G Y 
R R Y R L R 1 2 L G 
R R R Y G G B B G Y 
G 3 R R B R 3 B Y R 
B G 5 R G G B Y G R 
Y L L B B R R R G B 
Y B G G R R 1 R R B 
R Y G 2 B R G G Y B 
L Y Y G Y G Y L B B 
G L L L 1 L L 5 B Y 
Y L B G R R G B R B 
B Y G L R Y 3 G Y Y 
G G Y 2 G R G L G G 
1 G R L Y L L L R G 
B G G Y G R G 4 B B 
G L G L B Y L Y B R 
L B R B G R B G G Y 
R Y B G Y R L Y G Y 
Y B R 3 B Y B B B Y 
B 2 B B B R L B Y 3 
G R 5 2 Y G Y R B 3 
R B R L Y G G 3 L 2 
Y G Y R B 1 B Y B R 
R 2 5 Y B B G R Y R 
L L G B Y R Y R B L 
B B G R G G G G G B 
R L L G L G B L R G 
G B G G B 3 L Y G Y 
G G B R G G Y R G Y 
R Y R G R G Y L R 3 
L Y Y B G B L B R 2 
G R 4 1 B Y R R L L 
Y G 3 G Y G L 3 2 R 
B B G L Y B B B R Y 
G G G L R L R 2 L B 
Y Y G B L G L B G R 
R L 3 L G G Y G R 2 
G Y 4 L R G B G Y G 
G 5 B R 1 R R R Y 3 
R Y R Y B L B 2 G G 
Y Y G L R G B B G R 
R B R B R L 4 G Y G 
3 G B Y G L R L L L 
B 4 L R R B 5 Y B B 
R G Y R G L G Y L G 
R G B G G Y 2 Y Y B 
L L G Y L Y B B B R 
R B Y B Y R R B G Y 
Y G R L B L Y Y R 4 
3 Y G R L G 1 G Y B 
L R L Y B B L B 3 G 
G G Y Y Y R B Y R G 
G L 3 G 3 B B G B B 
L B Y R L R G R B B 
Y B G B G L B G 1 G 
B B Y L G R G G Y Y 
L L B G 1 R 2 B B B 
R L G R B R B B Y G 
4 G L B Y B 3 L B 2 
R B B L G L L Y Y G 
R B R Y R R G L R G 
R G L G B R R 5 R B 
Y L R R R 5 R R Y R 
B 2 L B B R R L R R 
1 G L R B L R L Y 2 
Y Y L Y L R Y G Y L 
L L R R G B G R 3 B 
5 Y 1 5 R B Y L 1 L 
Y Y G R Y R Y R G R 
G Y Y B G G R B Y B 
G G Y Y Y Y 3 R Y L 
L Y Y L Y B R R G 3 
2 G R Y L R G L B Y 
Y G 3 G Y G B L L B 
G L R R G B L L Y Y 
Y R 1 R L G R G R L 
B R R L L L Y 4 G L 
L L G L R G B 5 G Y 
L 5 G R Y L L Y G B 
R Y B G G R L Y Y R 
L B Y G G R G L G Y 
L Y G 4 B B B Y L G 
G R G Y R G G G B Y 
R B R L B Y 3 B G L 
B G L R 3 R L 2 R 1 
L L B B B L B B Y 3 
R Y B G 5 Y G Y B 2 
G B Y B G B R G R 1 
B G R R R Y G L G R 
G Y B G R B L G R Y 
R 3 R G R Y R Y B R 
Y B L L Y 2 R B R B 
G Y 3 L Y B 4 G B R 
Y L L R G Y B G R L 
L Y R R L L G B R R 
1 L L Y B G G G Y B 
R 3 B Y L R Y G B L 
R Y B Y R Y R Y R 3 
G R Y B B B Y L 2 G 
B 2 B B Y Y Y L Y R 
G R L R G R L G L B 
L Y 3 G Y R L L R G 
R G 2 G R Y B Y L Y 
3 L G 4 B G R B R B 
G G L L L B R L Y L 
Y Y L L B L G G G Y 
R R G 5 G G L G L B 
Y R 2 R R R R 1 Y R 
Y G 3 Y L R 2 B Y B 
5 R 3 Y G G G 3 R 5 
G Y L L B 1 R G B R 
R Y L 4 L B L L R B 
L R Y L L R G B B G 
B G R Y Y L G Y G B 
B R B Y R B B G Y L 
Y R L B G L B L Y Y 
B R Y Y R Y G Y B G 
G 1 Y Y G G Y R R R 
B L Y 1 R L Y L R L 
R Y L G R R R B G 3 
R B R 5 B B G R Y G 
B B L B Y 5 B B B L 
R B G G R Y G R 1 R 
Y Y R G Y G G Y B 1 
Y 1 R B L L B R L 5 
G R Y B B Y G B B R 
R L Y 3 L R L B R G 
Y R 5 G L B R L R B 
G G L L G G L R B L 
Y L R L L B R Y L R 
R R G Y Y Y G Y L L 
G L R B L G G R G R 
R G R Y R R B G R Y 
R G G 2 L B 3 B 2 Y 
L B R 5 G 4 G L G Y 
L B Y R G 1 B Y R G 
Y G L G 4 B L B Y L 
B Y B 2 B B R G R B 
B G B G Y G R B L Y 
2 R B R R R R L L 3 
G L Y B Y L 5 L Y B 
L R B Y R B G L L B 
R L B 2 R Y R B B G 
Y B R L 4 G R Y B L 
Y B L Y L Y L B G B 
G G B 5 G Y G B Y G 
G G L B R Y R 3 Y R 
R R R G Y L R L G Y 
G L L Y B R B Y R G 
1 B G L G L 1 B Y B 
Y G B Y Y R Y B Y L 
B B R L B G R R G G 
L B B R R B Y Y R L 
L B L B Y R R L L B 
L L R L R R G G B B 
5 G R L Y G B L B Y 
Y L 5 R Y R 3 Y Y G 
R 5 L R R R G R B L 
L Y G L Y G G G 1 L 
3 4 G G Y Y 4 Y Y G 
3 Y Y Y B R Y B G R 
R L Y R 5 G L 3 G L 
1 G R R Y G 1 G Y B 
G R B B Y B Y G R B 
R B Y R 2 5 G G B B 
L R L R G 1 L R R L 
B L G L L B Y L L L 
B Y B G 3 R B Y R Y 
G R G G R G R 4 R 3 
L R L Y L R G L G L 
Y L 3 B Y Y R L R G 
G G L Y 5 Y Y Y 2 Y 
L 1 Y R G R Y B B Y 
L B B 3 L R G Y G Y 
B G Y R L R 1 Y R B 
L B R R 3 R L L Y G 
Y 4 R 3 R L R B L Y 
Y R R L Y L L L Y R 
B G Y L Y G G B L R 
R B L L B L Y G G 2 
B 5 Y G R R R L G L 
B L G G L 1 G L R L 
Y L L Y Y R G 1 B G 
L L R B R Y L B 3 Y 
L L L Y B 5 B Y L G 
B G L B R B B G Y G 
B 5 G R R Y 1 R L R 
R G G G Y R Y Y 4 Y 
B Y Y L L R B L Y R 
L B L G Y 5 Y G R B 
R L G B R B R G Y B 
B L L G L Y Y L L 5 
Y B R L R G B R L G 
R R R R B 1 R B Y G 
R L L 1 R Y R Y G L 
Y B L L 4 G R 5 5 B 
1 Y R G B R L B Y L 
L L 3 L B B B B Y 5 
B L B B B B B B 1 G 
Y L G L B L R Y G R 
Y R 2 Y Y Y L Y R 3 
B R L R R L G L 3 G 
L Y Y Y R Y 3 Y G B 
R G G Y G B R L L R 
G R 3 5 G Y G Y L Y 
G R L B Y Y B B R R 
R 1 B G 1 G 3 B B L 
L Y G R Y G B G R B 
G B B R G R L Y G G 
B Y L 1 B Y 4 L G G 
B G Y Y R L B 1 B R 
1 G Y R Y R G G L L 
L 1 G G L 2 B L G 3 
L R Y G 3 B R R B 2 
R L G B R R G 4 R L 
G R R B G Y B R L G 
Y L G L G Y 2 Y R B 
L 2 B L B Y Y L G Y 
R Y 1 R G Y Y R R L 
2 R R R Y B L Y B B 
L L R G L G L G Y Y 
Y G R B L L 5 R Y L 
B R Y G G B Y Y B G 
R B L Y R Y R R L B 
B R Y G B G G B R Y 
G R L Y 3 L L L G L 
L L G G 1 L Y L B 1 
L B L B R G G R B G 
B R R 2 R Y L B L Y 
R R G R 3 G L Y Y Y 
L L Y Y Y Y B R Y G 
Y G B Y R Y B B Y Y 
L Y G R G Y 4 Y G Y 
Y Y B R G Y G L G B 
Y Y G R L G B B R L 
1 L R L L Y R B R L 
R 1 G Y B L 2 B G G 
Y 2 G 2 G G 4 L L 5 
R B L G 5 B 1 G B 2 
G Y B R 1 R 4 G Y Y 
L B Y R G Y G B 3 G 
1 B 5 B B G R L Y G 
G L B Y L R 1 B B Y 
R G B B Y R B L Y R 
G G B Y B Y R L Y B 
L G R G Y B L G Y Y 
B B L B Y L G G G Y 
R B R G G 3 B Y Y R 
Y R 3 Y G L B R L R 
B L L L Y G Y B R Y 
L R R L B Y Y R B Y 
L G Y G L L G R R G 
R R B Y L 2 G L Y Y 
G Y B G L G B R L L 
L G B G B B 3 L B R 
L Y G R B 3 B B Y G 
R Y G R L L 5 B G L 
L L Y B 4 R B Y R Y 
R B Y R R 2 R Y L 1 
G G L Y 5 B R R 1 R 
B R 3 5 R R L R G Y 
G 2 G L B Y G R R B 
B 4 Y 2 B R Y Y L R 
1 B B L B R Y G B B 
5 Y Y B R B Y R Y L 
L 2 Y R B Y G G L G 
G R G R G 3 R Y Y L 
B 2 R L B L Y L 5 L 
B Y G G Y L L G Y B 
G B G B Y L L R B G 
B R R G B Y R R B Y 
G G L Y G 1 R L B B 
R G G B L G Y Y R Y 
Y Y 3 R L Y Y Y B R 
L B Y R R R Y 1 B B 
L R Y R G B Y L 1 R 
3 G B L G G G B B G 
R G 3 R R R G B B Y 
G R Y R R R L Y Y G 
B G B B R L L 4 G G 
5 B G Y R G B G B 5 
Y R 2 R G B L Y L Y 
Y R G Y R B L L 1 R 
G R L L G 5 B G 3 G 
G B L B 5 Y R Y 3 B 
R Y R L B R G G B B 
R L L 4 R Y Y B G L 
G B Y B G B L B 1 B 
B R 1 R G L L 2 Y Y 
2 G B L Y 4 L G B G 
R G Y 5 L B R R R Y 
G Y L L Y R 4 G B L 
B 1 L R R L 1 Y R G 
B R Y L R R L R R G 
B R L B L Y G G R G 
G R G G Y L Y L Y R 
G B L G B B Y R L B 
5 B R L L R L L Y B 
B Y Y B B L L G G G 
1 R Y Y R Y R 3 L R 
B L 5 B R B L R Y R 
B Y B R L L Y B Y L 
2 R 2 G G G B Y Y Y 
G G G Y R R L B R 3 
L L L L B B G Y Y L 
G L 2 Y R R B G L B 
B Y Y B B B G Y Y L 
G Y R B G Y L B 2 Y 
R R L G Y G B 1 Y Y 
B R B Y G L 3 Y R G 
B G G G Y B Y G L G 
B R L 4 2 G R R L L 
G L Y L G G G 3 L Y 
3 R R L Y B B 3 G 3 
R G Y 1 B 5 G R G 2 
G R Y 3 B G G G Y Y 
Y Y L R L G Y L G B 
B R G B B R R L B B 
B G 2 B R R R Y L R 
G G B L G G G R R R 
G G G G L G L L 2 G 
Y G B B B 5 1 Y B B 
B L L R B B G Y R B 
1 L B L Y Y 3 L G G 
Y 4 R R 3 G G B B L 
R B L L Y G L Y R B 
B R G R Y R B L R R 
L Y G G Y L L B R R 
L G Y L G B 3 G L 3 
5 L 4 Y L Y G L G Y 
Y B Y G Y B G B G R 
Y Y G R Y L 5 Y L B 
L L G L B G B R R B 
R G Y G B L R R B L 
L R L Y L R R B R R 
B L B G Y L 5 L B G 
G L B G B B B L L R 
L Y 3 Y G L G 5 G R 
R G L Y G G G Y B L 
L Y 1 L 5 B Y L L G 
L B Y R 5 R G 5 L L 
G B R 2 R R 1 B Y B 
Y Y L R G G G Y 5 L 
Y L B 1 B L Y R L R 
Y B L R R L B R B L 
3 R G G 5 Y Y Y B L 
R R B G R G R L L G 
B B B G Y Y B L Y B 
Y L Y L G G G L B L 
G R L Y L B L B B Y 
G L L L R B R R R Y 
L 4 B Y G L Y R G R 
4 L L B B R B L 3 G 
1 G B L B L L 5 3 R 
G R L B R G G G R B 
G B L G 3 R Y R R L 
L B L B L L L L G R 
B G L B R R L R 3 B 
L G L 5 Y B B 3 G Y 
Y L G B G G Y L Y G 
B R B G L G R B G Y 
L Y Y B L 1 L L B G 
B Y Y R R G L G B B 
B B R 1 G 3 B 1 L G 
L 2 G 3 R R 5 Y G G 
L R L 2 B Y G B L Y 
Y Y L 2 B R B G Y R 
L L L 4 R B R L R G 
Y L 1 1 G B Y Y 3 Y 
Y R R 2 G R 1 L G R 
G B B B B G B 5 G Y 
L G Y G G G L 1 R G 
B R L L Y L L R G 3 
B G R L L L L 3 G Y 
G R R B R R G L 4 G 
L 5 L L 5 Y B Y R R 
3 Y L R R B B R Y R 
Y R B G L R L G B L 
L L G R 2 L Y R Y B 
B G L G Y Y L L 2 G 
G L Y L R 3 R B R B 
G B B Y 1 G G R B Y 
Y L Y G G 2 R G B Y 
G B B L G R L G G B 
B R L G 2 5 Y G R Y 
B G R Y Y L R G R Y 
1 L 2 L L Y L B 4 L 
Y 2 Y L 1 R 1 R G G 
Y G R L L L B 5 G G 
5 1 L 2 L L G R B B 
L Y L R L 3 B R L L 
R Y R G Y L Y G L B 
2 3 B B G G G Y L B 
L B G R Y 1 5 B Y Y 
G B L Y R 3 R B Y G 
Y G 4 Y 5 Y 2 5 G L 
L L G Y G B L B L R 
B Y R 5 G 1 G Y L 3 
B B G G L L 1 1 G Y 
R Y 3 L 5 3 L B G B 
B R Y R G L R R Y B 
L G R 3 Y Y L Y Y 2 
Y B Y B L Y 1 B R 5 
G Y Y B 4 Y B B B G 
R G R R B B B 3 G Y 
Y B G L G R 4 Y L Y 
Y B 5 R Y Y R L L 4 
G G R L G B L G B Y 
R B L Y R B G B 2 B 
B B R R R 5 L Y G G 
B 1 L Y R B G R L L 
Y G G B Y L L L Y R 
G B L G 5 L R 1 Y Y 
G 4 G G G B 4 5 Y 2 
L Y B B G G 2 L G G 
G R Y G Y 4 B B Y R 
G R 3 B R R Y B Y G 
2 L Y L B R R Y L B 
R R R L B R L 5 Y B 
L L B Y G 3 B G Y R 
Y 3 G G Y Y Y R G R 
R R R Y G Y B 3 Y B 
G Y B G L L Y R L Y 
Y L G B B G G 4 Y B 
Y L L B G B B G 3 G 
R B B Y L Y L R G L 
2 R L R B R Y R Y 3 
L Y L L G G B R B 5 
1 G B Y Y B R L G L 
G Y R L 1 2 R L L Y 
B G Y B B Y G Y R B 
L R Y 3 G Y 2 3 G G 
B Y Y L L G B B B R 
B Y R G R 2 Y B L R 
L G 2 Y 2 Y B Y L L 
L R R G L Y L L L Y 
L R R Y B Y B 1 Y G 
L R G B Y 5 G G Y B 
R L B L R R B B G Y 
B Y L G B G 2 R B B 
Y 2 G L Y B R B L G 
L 2 Y L G Y L B G Y 
R G L Y R R L R B G 
Y R 3 5 4 L B B Y Y 
R Y L B G B Y G R L 
L B B L G R L B Y R 
B Y L B G L G B 3 3 
L G L R G B G 1 Y B 
L L G 5 R B B 3 B B 
R L 5 L Y R B Y R G 
R 1 G B Y R G G R B 
R B Y R G B B R L L 
B L G L 2 G 3 R 3 Y 
G B 3 Y Y L B Y B G 
Y G Y 3 B R L Y Y G 
R Y Y G R Y B G Y L 
G Y R R L 1 G L 1 2 
G B B Y G B L G B 3 
G B Y B R L G G L G 
B G B Y G B B L Y Y 
Y Y G 3 R G Y L L Y 
Y G G Y B 5 2 G Y R 
5 G R 3 L Y G 5 Y R 
Y B G Y 3 B Y L G R 
L Y B G L Y B L L G 
3 G B Y L Y L G G R 
G Y L R L Y G B Y 3 
R R R B R B G G L L 
R B R G Y L B R R Y 
B G R Y G R G B 3 B 
R B R L R B R 4 Y L 
G G L L R L Y Y L L 
L 4 R G R L G G B B 
G B B G L R 5 3 R B 
G B G 2 B 5 L 5 B 4 
R B R 2 5 Y B L R B 
Y G G G B Y L G L B 
B B L G L G R G 1 R 
G G R 3 G Y R B Y R 
L B G L G R Y L G R 
Y B B Y R G B L B 5 
L G Y G Y G B G Y L 
B Y R G G Y L G L R 
R G G Y L L L 1 B R 
Y G 1 G B Y L L G L 
L R G B Y 1 Y R L L 
L Y R L R G G Y 4 Y 
R B L R R L B L Y Y 
B B L L R 4 Y L Y B 
L G Y B L L G 3 Y L 
B R R 5 G R Y 1 Y Y 
B G Y Y R B B R Y L 
B G L G G 3 B Y 5 Y 
R Y Y R Y R L G B 2 
B G Y L G B R B L R 
G Y Y R G G Y Y B Y 
Y B 3 R Y R G B B B 
B B B R L L 5 Y R L 
R Y 5 L R R B L G R 
B L L Y Y R B L G R 
L G B G G G Y G L Y 
B Y 5 R R Y R Y L B 
Y L B G G L G Y G G 
R L R L R G R L B R 
L 3 L Y L B B G G R 
L L Y B G R B G R Y 
G Y Y 5 G B Y R R Y 
R B 3 Y L G Y G R L 
B B B B G R Y L L R 
B R B B G R Y Y B B 
G B B R R R R R Y Y 
G L L R R L L Y Y 5 
L Y Y Y L Y G Y R B 
G L G R L R 2 R R L 
L Y G L G R R Y B 5 
Y R Y B R B G L L G 
R R R R L Y 3 L 3 G 
3 R R B B Y R Y 3 L 
B B G R L B L Y B L 
Y G G Y 3 L Y L 4 B 
L 1 L Y R G R 4 Y Y 
R R B Y Y B Y R G R 
R R 5 R 1 L L G 5 G 
L 3 G B B R G 3 1 5 
R L R 1 R R R G 5 L 
R R G B L G R B L L 
G Y 3 G G G G G G L 
G G R R Y Y B L Y 1 
G G B Y B Y R R L Y 
L B Y R L B B L Y Y 
B 5 G B B L Y L Y L 
R R Y Y G 5 L 1 R Y 
Y 2 B B L G Y L 3 3 
L Y R B R B Y B B Y 
L G R L G G B L 3 B 
R Y L B R Y B L G G 
Y L G Y R R L Y L G 
G L L G Y Y 4 R Y G 
2 Y L G B B L B B L 
G G L R B B Y L G B 
L R B B Y G L 3 Y R 
R L Y 5 L Y R R L B 
R Y 4 G L G G R L Y 
Y G Y L G B R B Y B 
R G B Y R B 4 L B B 
G G G B L B Y L R G 
G B G B Y R 3 3 B Y 
R L B L L R R 2 5 5 
B L L B R B 2 R Y Y 
R 5 B R L Y G L L G 
Y B L L R 5 Y B Y 2 
5 Y Y B 3 B L R R L 
L G R R G Y L 3 G G 
Y Y G Y B R G R R Y 
Y R L 2 Y L Y G B R 
G B 1 L R R Y Y B 1 
L L B L B L R R B Y 
1 L Y R G L B 3 B L 
B L G 3 L B B L G R 
B B B 3 G Y L G B Y 
1 R Y 3 5 L B Y R Y 
L R B R B G Y L Y 2 
G L G B Y G R B B L 
G Y B B G L R L B B 
L B G B Y R R R G R 
R 3 B 2 L G B R Y L 
G Y B G L G G B B L 
R 1 B L L L G G Y G 
Y L G R R B L G R G 
L B L L Y B L Y G G 
L 3 G L L 3 L L 3 B 
L L R Y L B R G R L 
Y 2 G R L 2 R Y G Y 
L B R G Y Y G R L G 
Y G R R L B R R G G 
Y R Y B G B Y G B B 
B 2 B L G B B G R L 
G R B 4 5 R B R L G 
R R L 2 G R Y Y R B 
B G L R B 3 B Y G R 
R L R B Y Y 1 L R R 
R L R 2 3 Y L 2 G Y 
Y Y B G B L G G L B 
R B B G G G G 5 B L 
L Y B B Y G R B B B 
R L G L R R Y G R L 
L G B G B B Y B L L 
B B 5 G G L L L Y Y 
Y B B B L Y Y 3 R G 
L B L 2 G L G B Y R 
G L L G 2 L G R L B 
B R B Y R Y Y B L G 
B Y G L B B G G Y G 
B G B G R 5 G B G B 
R Y B L R R L B R G 
B G B L B G L L 1 Y 
G G Y L L B Y G G B 
G 1 2 5 Y B B G Y B 
L 3 G Y 5 L R 1 3 B 
B Y R G L Y R L Y L 
L B Y B B G R B Y L 
3 G B B L 1 Y B G Y 
G R Y G Y R R B G B 
R G L Y B G G B G B 
B G B G G Y G G B G 
G R Y G L 1 Y 5 Y Y 
L R R L Y R 1 Y B B 
Y B G G R B 3 G G G 
B G R L Y B G L R R 
R L B Y G R G Y R B 
G Y R G R B G G Y G 
R B Y Y G G B G B B 
L G B G R L G L L L 
1 R G Y 5 L Y R G 2 
L G R 1 R L Y Y Y 4 
R G R L R L L L B G 
R R G L B R Y L G 2 
4 R L L Y R R Y L G 
L L B Y Y R B B B G 
L R 2 B L R 1 G L Y 
B G 2 R B L 3 L Y G 
G R G R G L L Y R R 
R B B R B G R Y L 3 
Y L R R Y G 2 G B L 
L R R 3 G L L L 5 Y 
L B B G B R L L B G 
B G L L B 1 G Y Y L 
B G G R Y B L Y G G 
2 G Y G B L L R Y B 
Y R G L B Y B G L B 
L L R R L Y R B G G 
L L R G B L Y Y G B 
L Y Y G Y Y L G B Y 
R L 4 R B B B B L B 
B L R R B L G G B B 
G B G Y B L G Y L Y 
R Y R L Y L B B Y Y 
L G Y L R 3 G 2 L Y 
G L L R R Y B R L R 
B R Y Y B Y B 3 R Y 
L 1 R B B L 3 R Y L 
L G B Y Y L Y B B L 
G G Y 3 L 2 B 1 B G 
B R R R R G Y R B B 
G R B B G R 1 B Y Y 
L L G R B R G 3 B G 
B Y Y L B L G R 2 Y 
G Y G Y 3 Y R Y B 2 
L L G G G L G R Y Y 
B G Y Y B G R B R B 
G Y L B R L G Y Y R 
G R G 4 L Y Y B L Y 
G R Y B Y Y R L R B 
G 4 Y L Y L G R G G 
L Y L G L Y B G B B 
G G L 2 G B Y L G L 
G Y R R 3 B 1 L B B 
L B B B Y 5 R R B B 
L 4 L Y B B L G B Y 
R L 1 2 B R 3 G G Y 
B B L Y R 2 G Y R B 
B 2 B R G G 1 R L B 
R R 1 L Y Y R G R R 
Y 2 G L L B Y L G R 
B R 3 B G L Y Y Y G 
Y Y G L Y L R G L R 
Y Y R 3 R L B L 4 1 
Y G Y G G G 5 B L 3 
Y L G R 2 B G G 3 G 
Y Y R R B B B L R B 
L G B 5 1 5 Y R G B 
R L R R R Y 4 Y G G 
2 B R L B L Y R B Y 
B B B 1 G G Y Y R 4 
R B R L 2 B L R L B 
R R L B Y R Y G 1 R 
Y Y 2 G L G B G G G 
Y B Y G Y 5 Y 2 G Y 
3 2 Y L G B L R B 1 
B L Y G Y Y B B R 3 
L B Y Y B G R 1 Y 3 
5 R L 2 G B 3 L G L 
Y Y R G Y R G B B L 
R L B R G G R Y G G 
Y B G G Y B Y G 3 B 
Y Y R R G L 3 G 2 Y 
L L B 3 B Y B B R G 
B 4 G R G Y Y R Y Y 
R Y 2 R Y R L R B Y 
L R R Y L G Y B L 1 
3 L Y B B R L R B Y 
B B R R B G L B G B 
Y 2 B L R Y Y Y G Y 
G R R Y 3 B Y L L Y 
R R B Y Y G L B L B 
B B 4 Y Y B Y G B G 
L B 5 B R G L Y G Y 
B 1 3 L Y G Y Y L G 
R B G L G L Y R Y G 
Y Y R B L R L 2 L 5 
Y G 3 L Y L R L 5 G 
G B Y R G B B R L G 
Y G B G B Y G 1 4 B 
L B L R G R R L G L 
Y B B R Y R L R L R 
R Y B Y Y B L R L B 
B B G L B L R B G R 
2 B Y Y L L L L B Y 
R R R G Y R Y Y G Y 
3 L R L 5 B G L G B 
R L 3 B B L L G Y B 
B G R G G R B Y B B 
5 Y B G L 5 Y R L B 
Y B 5 R R R Y Y B 1 
B R R R R G Y L B R 
G R R R B R Y G 3 B 
Y 5 R R Y G R Y Y R 
R R Y Y L R G Y G L 
B R G 1 B R B Y L R 
R L Y Y G G Y R L B 
B B 5 B B G 3 B 1 Y 
B G G G B G L R 1 Y 
B R G R G Y Y R R R 
G G R Y R 2 Y B L B 
L G R G Y Y B 2 1 R 
3 R L Y 5 R Y B 5 Y 
Y B R R G G Y G B R 
Y B G R G R R Y B L 
R B Y B Y G L B G L 
Y Y G L B R Y Y G Y 
Y G B G B G R Y G Y 
B G B B B G 5 R G R 
B 2 L 2 G R L 3 Y R 
Y L Y G G G 3 L R Y 
B G B Y L L Y B 2 B 
B Y G G R B 2 L G G 
G L Y R Y Y L B R R 
B L B Y R G L Y 5 R 
L L Y G B Y Y Y B G 
3 L Y R R R L Y B G 
Y 3 B B R B L L R 3 
R G Y Y R B Y G L B 
R B R R G G G L Y B 
R G Y Y L 1 R G G Y 
R B G R B G B Y L L 
R 3 R R G R G L Y B 
B Y G G L B Y G R B 
G L G 4 G B G Y R L 
L R 3 L B G L G Y G 
Y L 1 B 4 B G G Y R 
Y R B L L L Y R G B 
L Y L L B Y L 4 B Y 
G R B Y L 1 G B Y Y 
R 4 B B L L R L R R 
L R Y Y G G B Y B B 
Y R G G B G Y 1 G B 
2 Y L Y R L R R R R 
Y B L L B R 2 G G R 
Y Y L R B Y B R L Y 
L L G R G B L Y B L 
L B B L L Y L B Y L 
5 L B B L L Y R R L 
5 Y R G L Y Y 5 G L 
B L R G B L L B R L 
B R L R L L R G Y Y 
Y B Y Y R Y R B Y R 
L B L Y R R 1 Y R Y 
L R B B L 2 R B Y G 
G L R B 2 G B B Y R 
R R Y L B L R R L B 
3 B 1 5 Y L R B B L 
L R R B Y R B R B 3 
R R B Y G L G G Y L 
3 L G Y R R 3 Y R Y 
R L B G G L R 3 B L 
